Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
10.2094	0	0	999	LastDelay	0.2194	219400	1	4
10.2094	0	0	999	FullDelay	0.2194	219400	1	4
10.2184	0	0	1016	LastDelay	0.058392	58392	1	2
10.2184	0	0	1016	FullDelay	0.058392	58392	1	2
10.227	0	0	998	LastDelay	0.246976	246976	1	4
10.227	0	0	998	FullDelay	0.246976	246976	1	4
10.2289	0	0	1020	LastDelay	0.02892	28920	1	1
10.2289	0	0	1020	FullDelay	0.02892	28920	1	1
10.2356	0	0	1011	LastDelay	0.12556	125560	1	4
10.2356	0	0	1011	FullDelay	0.12556	125560	1	4
10.2441	0	0	1000	LastDelay	0.244144	244144	1	4
10.2441	0	0	1000	FullDelay	0.244144	244144	1	4
10.2457	0	0	1013	LastDelay	0.11568	115680	1	4
10.2457	0	0	1013	FullDelay	0.11568	115680	1	4
10.2543	0	0	1022	LastDelay	0.034264	34264	1	1
10.2543	0	0	1022	FullDelay	0.034264	34264	1	1
10.2628	0	0	1014	LastDelay	0.122848	122848	1	4
10.2628	0	0	1014	FullDelay	0.122848	122848	1	4
10.2714	0	0	1023	LastDelay	0.041432	41432	1	1
10.2714	0	0	1023	FullDelay	0.041432	41432	1	1
10.2789	0	0	1005	LastDelay	0.228936	228936	1	4
10.2789	0	0	1005	FullDelay	0.228936	228936	1	4
10.2875	0	0	1006	LastDelay	0.22752	227520	1	4
10.2875	0	0	1006	FullDelay	0.22752	227520	1	4
10.2889	0	0	1026	LastDelay	0.02892	28920	1	1
10.2889	0	0	1026	FullDelay	0.02892	28920	1	1
10.2961	0	0	1007	LastDelay	0.226104	226104	1	4
10.2961	0	0	1007	FullDelay	0.226104	226104	1	4
10.2975	0	0	1018	LastDelay	0.117504	117504	1	4
10.2975	0	0	1018	FullDelay	0.117504	117504	1	4
10.3051	0	0	1024	LastDelay	0.065096	65096	1	2
10.3051	0	0	1024	FullDelay	0.065096	65096	1	2
10.3061	0	0	1019	LastDelay	0.116088	116088	1	4
10.3061	0	0	1019	FullDelay	0.116088	116088	1	4
10.3143	0	0	1008	LastDelay	0.234264	234264	1	4
10.3143	0	0	1008	FullDelay	0.234264	234264	1	4
10.3189	0	0	1029	LastDelay	0.02892	28920	1	1
10.3189	0	0	1029	FullDelay	0.02892	28920	1	1
10.3255	0	0	1009	LastDelay	0.235488	235488	1	4
10.3255	0	0	1009	FullDelay	0.235488	235488	1	4
10.338	0	0	1028	LastDelay	0.057984	57984	1	2
10.338	0	0	1028	FullDelay	0.057984	57984	1	2
10.3602	0	0	1012	LastDelay	0.240232	240232	1	4
10.3602	0	0	1012	FullDelay	0.240232	240232	1	4
10.3878	0	0	1033	LastDelay	0.05784	57840	1	2
10.3878	0	0	1033	FullDelay	0.05784	57840	1	2
10.3889	0	0	1036	LastDelay	0.02892	28920	1	1
10.3889	0	0	1036	FullDelay	0.02892	28920	1	1
10.3978	0	0	1034	LastDelay	0.05784	57840	1	2
10.3978	0	0	1034	FullDelay	0.05784	57840	1	2
10.4089	0	0	1038	LastDelay	0.02892	28920	1	1
10.4089	0	0	1038	FullDelay	0.02892	28920	1	1
10.4122	0	0	1017	LastDelay	0.242192	242192	1	4
10.4122	0	0	1017	FullDelay	0.242192	242192	1	4
10.4416	0	0	1021	LastDelay	0.231576	231576	1	4
10.4416	0	0	1021	FullDelay	0.231576	231576	1	4
10.4578	0	0	1040	LastDelay	0.05784	57840	1	2
10.4578	0	0	1040	FullDelay	0.05784	57840	1	2
10.4589	0	0	1043	LastDelay	0.02892	28920	1	1
10.4589	0	0	1043	FullDelay	0.02892	28920	1	1
10.4689	0	0	1044	LastDelay	0.02892	28920	1	1
10.4689	0	0	1044	FullDelay	0.02892	28920	1	1
10.4763	0	0	1025	LastDelay	0.22632	226320	1	4
10.4763	0	0	1025	FullDelay	0.22632	226320	1	4
10.4853	0	0	1027	LastDelay	0.215312	215312	1	4
10.4853	0	0	1027	FullDelay	0.215312	215312	1	4
10.4889	0	0	1046	LastDelay	0.02892	28920	1	1
10.4889	0	0	1046	FullDelay	0.02892	28920	1	1
10.5057	0	0	1039	LastDelay	0.11568	115680	1	4
10.5057	0	0	1039	FullDelay	0.11568	115680	1	4
10.5089	0	0	1048	LastDelay	0.02892	28920	1	1
10.5089	0	0	1048	FullDelay	0.02892	28920	1	1
10.5257	0	0	1041	LastDelay	0.11568	115680	1	4
10.5257	0	0	1041	FullDelay	0.11568	115680	1	4
10.5278	0	0	1047	LastDelay	0.05784	57840	1	2
10.5278	0	0	1047	FullDelay	0.05784	57840	1	2
10.5364	0	0	1030	LastDelay	0.236424	236424	1	4
10.5364	0	0	1030	FullDelay	0.236424	236424	1	4
10.545	0	0	1042	LastDelay	0.125008	125008	1	4
10.545	0	0	1042	FullDelay	0.125008	125008	1	4
10.5536	0	0	1031	LastDelay	0.243592	243592	1	4
10.5536	0	0	1031	FullDelay	0.243592	243592	1	4
10.5622	0	0	1032	LastDelay	0.242176	242176	1	4
10.5622	0	0	1032	FullDelay	0.242176	242176	1	4
10.5708	0	0	1051	LastDelay	0.06076	60760	1	2
10.5708	0	0	1051	FullDelay	0.06076	60760	1	2
10.5793	0	0	1035	LastDelay	0.229344	229344	1	4
10.5793	0	0	1035	FullDelay	0.229344	229344	1	4
10.5879	0	0	1053	LastDelay	0.057928	57928	1	2
10.5879	0	0	1053	FullDelay	0.057928	57928	1	2
10.5965	0	0	1037	LastDelay	0.226512	226512	1	4
10.5965	0	0	1037	FullDelay	0.226512	226512	1	4
10.6157	0	0	1050	LastDelay	0.11568	115680	1	4
10.6157	0	0	1050	FullDelay	0.11568	115680	1	4
10.6557	0	0	1054	LastDelay	0.11568	115680	1	4
10.6557	0	0	1054	FullDelay	0.11568	115680	1	4
10.6757	0	0	1056	LastDelay	0.11568	115680	1	4
10.6757	0	0	1056	FullDelay	0.11568	115680	1	4
10.6843	0	0	1045	LastDelay	0.234264	234264	1	4
10.6843	0	0	1045	FullDelay	0.234264	234264	1	4
10.6957	0	0	1058	LastDelay	0.11568	115680	1	4
10.6957	0	0	1058	FullDelay	0.11568	115680	1	4
10.7089	0	0	1068	LastDelay	0.02892	28920	1	1
10.7089	0	0	1068	FullDelay	0.02892	28920	1	1
10.7152	0	0	1049	LastDelay	0.225152	225152	1	4
10.7152	0	0	1049	FullDelay	0.225152	225152	1	4
10.7189	0	0	1069	LastDelay	0.02892	28920	1	1
10.7189	0	0	1069	FullDelay	0.02892	28920	1	1
10.7278	0	0	1067	LastDelay	0.05784	57840	1	2
10.7278	0	0	1067	FullDelay	0.05784	57840	1	2
10.7279	0	0	1060	LastDelay	0.127912	127912	1	4
10.7279	0	0	1060	FullDelay	0.127912	127912	1	4
10.7394	0	0	1052	LastDelay	0.2194	219400	1	4
10.7394	0	0	1052	FullDelay	0.2194	219400	1	4
10.7657	0	0	1065	LastDelay	0.11568	115680	1	4
10.7657	0	0	1065	FullDelay	0.11568	115680	1	4
10.7689	0	0	1074	LastDelay	0.02892	28920	1	1
10.7689	0	0	1074	FullDelay	0.02892	28920	1	1
10.7743	0	0	1055	LastDelay	0.224264	224264	1	4
10.7743	0	0	1055	FullDelay	0.224264	224264	1	4
10.8004	0	0	1057	LastDelay	0.230352	230352	1	4
10.8004	0	0	1057	FullDelay	0.230352	230352	1	4
10.8118	0	0	1059	LastDelay	0.221768	221768	1	4
10.8118	0	0	1059	FullDelay	0.221768	221768	1	4
10.8157	0	0	1070	LastDelay	0.11568	115680	1	4
10.8157	0	0	1070	FullDelay	0.11568	115680	1	4
10.835	0	0	1061	LastDelay	0.225008	225008	1	4
10.835	0	0	1061	FullDelay	0.225008	225008	1	4
10.844	0	0	1062	LastDelay	0.224	224000	1	4
10.844	0	0	1062	FullDelay	0.224	224000	1	4
10.8566	0	0	1063	LastDelay	0.226568	226568	1	4
10.8566	0	0	1063	FullDelay	0.226568	226568	1	4
10.8656	0	0	1064	LastDelay	0.22556	225560	1	4
10.8656	0	0	1064	FullDelay	0.22556	225560	1	4
10.8689	0	0	1084	LastDelay	0.02892	28920	1	1
10.8689	0	0	1084	FullDelay	0.02892	28920	1	1
10.8741	0	0	1081	LastDelay	0.064144	64144	1	2
10.8741	0	0	1081	FullDelay	0.064144	64144	1	2
10.8857	0	0	1077	LastDelay	0.11568	115680	1	4
10.8857	0	0	1077	FullDelay	0.11568	115680	1	4
10.8947	0	0	1066	LastDelay	0.234672	234672	1	4
10.8947	0	0	1066	FullDelay	0.234672	234672	1	4
10.8989	0	0	1087	LastDelay	0.02892	28920	1	1
10.8989	0	0	1087	FullDelay	0.02892	28920	1	1
10.9189	0	0	1089	LastDelay	0.02892	28920	1	1
10.9189	0	0	1089	FullDelay	0.02892	28920	1	1
10.9318	0	0	1071	LastDelay	0.221768	221768	1	4
10.9318	0	0	1071	FullDelay	0.221768	221768	1	4
10.9416	0	0	1072	LastDelay	0.221576	221576	1	4
10.9416	0	0	1072	FullDelay	0.221576	221576	1	4
10.9578	0	0	1090	LastDelay	0.05784	57840	1	2
10.9578	0	0	1090	FullDelay	0.05784	57840	1	2
10.9658	0	0	1085	LastDelay	0.115776	115776	1	4
10.9658	0	0	1085	FullDelay	0.115776	115776	1	4
10.9727	0	0	1073	LastDelay	0.242656	242656	1	4
10.9727	0	0	1073	FullDelay	0.242656	242656	1	4
10.9789	0	0	1095	LastDelay	0.02892	28920	1	1
10.9789	0	0	1095	FullDelay	0.02892	28920	1	1
10.985	0	0	1076	LastDelay	0.225008	225008	1	4
10.985	0	0	1076	FullDelay	0.225008	225008	1	4
10.9978	0	0	1094	LastDelay	0.05784	57840	1	2
10.9978	0	0	1094	FullDelay	0.05784	57840	1	2
11.0064	0	0	1075	LastDelay	0.256424	256424	1	4
11.0064	0	0	1075	FullDelay	0.256424	256424	1	4
11.015	0	0	1078	LastDelay	0.235008	235008	1	4
11.015	0	0	1078	FullDelay	0.235008	235008	1	4
11.0236	0	0	1096	LastDelay	0.063592	63592	1	2
11.0236	0	0	1096	FullDelay	0.063592	63592	1	2
11.0257	0	0	1091	LastDelay	0.11568	115680	1	4
11.0257	0	0	1091	FullDelay	0.11568	115680	1	4
11.0322	0	0	1079	LastDelay	0.242176	242176	1	4
11.0322	0	0	1079	FullDelay	0.242176	242176	1	4
11.0408	0	0	1080	LastDelay	0.24076	240760	1	4
11.0408	0	0	1080	FullDelay	0.24076	240760	1	4
11.0493	0	0	1082	LastDelay	0.229344	229344	1	4
11.0493	0	0	1082	FullDelay	0.229344	229344	1	4
11.0579	0	0	1083	LastDelay	0.227928	227928	1	4
11.0579	0	0	1083	FullDelay	0.227928	227928	1	4
11.0689	0	0	1104	LastDelay	0.02892	28920	1	1
11.0689	0	0	1104	FullDelay	0.02892	28920	1	1
11.0887	0	0	1086	LastDelay	0.228744	228744	1	4
11.0887	0	0	1086	FullDelay	0.228744	228744	1	4
11.0994	0	0	1088	LastDelay	0.2194	219400	1	4
11.0994	0	0	1088	FullDelay	0.2194	219400	1	4
11.1443	0	0	1092	LastDelay	0.224288	224288	1	4
11.1443	0	0	1092	FullDelay	0.224288	224288	1	4
11.1537	0	0	1093	LastDelay	0.223688	223688	1	4
11.1537	0	0	1093	FullDelay	0.223688	223688	1	4
11.1657	0	0	1105	LastDelay	0.11568	115680	1	4
11.1657	0	0	1105	FullDelay	0.11568	115680	1	4
11.1894	0	0	1097	LastDelay	0.2194	219400	1	4
11.1894	0	0	1097	FullDelay	0.2194	219400	1	4
11.2155	0	0	1098	LastDelay	0.235488	235488	1	4
11.2155	0	0	1098	FullDelay	0.235488	235488	1	4
11.2249	0	0	1099	LastDelay	0.234888	234888	1	4
11.2249	0	0	1099	FullDelay	0.234888	234888	1	4
11.2339	0	0	1117	LastDelay	0.06388	63880	1	2
11.2339	0	0	1117	FullDelay	0.06388	63880	1	2
11.2425	0	0	1100	LastDelay	0.242464	242464	1	4
11.2425	0	0	1100	FullDelay	0.242464	242464	1	4
11.2489	0	0	1122	LastDelay	0.02892	28920	1	1
11.2489	0	0	1122	FullDelay	0.02892	28920	1	1
11.251	0	0	1101	LastDelay	0.241048	241048	1	4
11.251	0	0	1101	FullDelay	0.241048	241048	1	4
11.2589	0	0	1123	LastDelay	0.02892	28920	1	1
11.2589	0	0	1123	FullDelay	0.02892	28920	1	1
11.2604	0	0	1102	LastDelay	0.240376	240376	1	4
11.2604	0	0	1102	FullDelay	0.240376	240376	1	4
11.269	0	0	1115	LastDelay	0.11896	118960	1	4
11.269	0	0	1115	FullDelay	0.11896	118960	1	4
11.2775	0	0	1103	LastDelay	0.247544	247544	1	4
11.2775	0	0	1103	FullDelay	0.247544	247544	1	4
11.2861	0	0	1116	LastDelay	0.126128	126128	1	4
11.2861	0	0	1116	FullDelay	0.126128	126128	1	4
11.2861	0	0	1106	LastDelay	0.226128	226128	1	4
11.2861	0	0	1106	FullDelay	0.226128	226128	1	4
11.2947	0	0	1107	LastDelay	0.224712	224712	1	4
11.2947	0	0	1107	FullDelay	0.224712	224712	1	4
11.3033	0	0	1108	LastDelay	0.223296	223296	1	4
11.3033	0	0	1108	FullDelay	0.223296	223296	1	4
11.3089	0	0	1128	LastDelay	0.02892	28920	1	1
11.3089	0	0	1128	FullDelay	0.02892	28920	1	1
11.3233	0	0	1111	LastDelay	0.213328	213328	1	4
11.3233	0	0	1111	FullDelay	0.213328	213328	1	4
11.3319	0	0	1112	LastDelay	0.211912	211912	1	4
11.3319	0	0	1112	FullDelay	0.211912	211912	1	4
11.3405	0	0	1110	LastDelay	0.240496	240496	1	4
11.3405	0	0	1110	FullDelay	0.240496	240496	1	4
11.3489	0	0	1132	LastDelay	0.02892	28920	1	1
11.3489	0	0	1132	FullDelay	0.02892	28920	1	1
11.3495	0	0	1109	LastDelay	0.259488	259488	1	4
11.3495	0	0	1109	FullDelay	0.259488	259488	1	4
11.3581	0	0	1113	LastDelay	0.228072	228072	1	4
11.3581	0	0	1113	FullDelay	0.228072	228072	1	4
11.3657	0	0	1125	LastDelay	0.11568	115680	1	4
11.3657	0	0	1125	FullDelay	0.11568	115680	1	4
11.3667	0	0	1114	LastDelay	0.226656	226656	1	4
11.3667	0	0	1114	FullDelay	0.226656	226656	1	4
11.4026	0	0	1118	LastDelay	0.222552	222552	1	4
11.4026	0	0	1118	FullDelay	0.222552	222552	1	4
11.4111	0	0	1120	LastDelay	0.211136	211136	1	4
11.4111	0	0	1120	FullDelay	0.211136	211136	1	4
11.4205	0	0	1119	LastDelay	0.23048	230480	1	4
11.4205	0	0	1119	FullDelay	0.23048	230480	1	4
11.4257	0	0	1131	LastDelay	0.11568	115680	1	4
11.4257	0	0	1131	FullDelay	0.11568	115680	1	4
11.4294	0	0	1121	LastDelay	0.2194	219400	1	4
11.4294	0	0	1121	FullDelay	0.2194	219400	1	4
11.438	0	0	1138	LastDelay	0.057984	57984	1	2
11.438	0	0	1138	FullDelay	0.057984	57984	1	2
11.4389	0	0	1141	LastDelay	0.02892	28920	1	1
11.4389	0	0	1141	FullDelay	0.02892	28920	1	1
11.4566	0	0	1124	LastDelay	0.216584	216584	1	4
11.4566	0	0	1124	FullDelay	0.216584	216584	1	4
11.4657	0	0	1135	LastDelay	0.11568	115680	1	4
11.4657	0	0	1135	FullDelay	0.11568	115680	1	4
11.4827	0	0	1126	LastDelay	0.222744	222744	1	4
11.4827	0	0	1126	FullDelay	0.222744	222744	1	4
11.4925	0	0	1127	LastDelay	0.22248	222480	1	4
11.4925	0	0	1127	FullDelay	0.22248	222480	1	4
11.5057	0	0	1139	LastDelay	0.11568	115680	1	4
11.5057	0	0	1139	FullDelay	0.11568	115680	1	4
11.5089	0	0	1148	LastDelay	0.02892	28920	1	1
11.5089	0	0	1148	FullDelay	0.02892	28920	1	1
11.5143	0	0	1145	LastDelay	0.064264	64264	1	2
11.5143	0	0	1145	FullDelay	0.064264	64264	1	2
11.5228	0	0	1129	LastDelay	0.232848	232848	1	4
11.5228	0	0	1129	FullDelay	0.232848	232848	1	4
11.5318	0	0	1130	LastDelay	0.23184	231840	1	4
11.5318	0	0	1130	FullDelay	0.23184	231840	1	4
11.5536	0	0	1143	LastDelay	0.123592	123592	1	4
11.5536	0	0	1143	FullDelay	0.123592	123592	1	4
11.555	0	0	1133	LastDelay	0.225008	225008	1	4
11.555	0	0	1133	FullDelay	0.225008	225008	1	4
11.5639	0	0	1134	LastDelay	0.223928	223928	1	4
11.5639	0	0	1134	FullDelay	0.223928	223928	1	4
11.5978	0	0	1154	LastDelay	0.05784	57840	1	2
11.5978	0	0	1154	FullDelay	0.05784	57840	1	2
11.6064	0	0	1137	LastDelay	0.236424	236424	1	4
11.6064	0	0	1137	FullDelay	0.236424	236424	1	4
11.615	0	0	1136	LastDelay	0.255008	255008	1	4
11.615	0	0	1136	FullDelay	0.255008	255008	1	4
11.627	0	0	1140	LastDelay	0.22696	226960	1	4
11.627	0	0	1140	FullDelay	0.22696	226960	1	4
11.6289	0	0	1160	LastDelay	0.02892	28920	1	1
11.6289	0	0	1160	FullDelay	0.02892	28920	1	1
11.6357	0	0	1152	LastDelay	0.11568	115680	1	4
11.6357	0	0	1152	FullDelay	0.11568	115680	1	4
11.6447	0	0	1142	LastDelay	0.224672	224672	1	4
11.6447	0	0	1142	FullDelay	0.224672	224672	1	4
11.6533	0	0	1156	LastDelay	0.093256	93256	1	3
11.6533	0	0	1156	FullDelay	0.093256	93256	1	3
11.6589	0	0	1163	LastDelay	0.02892	28920	1	1
11.6589	0	0	1163	FullDelay	0.02892	28920	1	1
11.6626	0	0	1144	LastDelay	0.222584	222584	1	4
11.6626	0	0	1144	FullDelay	0.222584	222584	1	4
11.6789	0	0	1165	LastDelay	0.02892	28920	1	1
11.6789	0	0	1165	FullDelay	0.02892	28920	1	1
11.68	0	0	1146	LastDelay	0.220016	220016	1	4
11.68	0	0	1146	FullDelay	0.220016	220016	1	4
11.6889	0	0	1166	LastDelay	0.02892	28920	1	1
11.6889	0	0	1166	FullDelay	0.02892	28920	1	1
11.6895	0	0	1149	LastDelay	0.199488	199488	1	4
11.6895	0	0	1149	FullDelay	0.199488	199488	1	4
11.6981	0	0	1147	LastDelay	0.228072	228072	1	4
11.6981	0	0	1147	FullDelay	0.228072	228072	1	4
11.7189	0	0	1169	LastDelay	0.02892	28920	1	1
11.7189	0	0	1169	FullDelay	0.02892	28920	1	1
11.7257	0	0	1161	LastDelay	0.11568	115680	1	4
11.7257	0	0	1161	FullDelay	0.11568	115680	1	4
11.7289	0	0	1170	LastDelay	0.02892	28920	1	1
11.7289	0	0	1170	FullDelay	0.02892	28920	1	1
11.7347	0	0	1150	LastDelay	0.234672	234672	1	4
11.7347	0	0	1150	FullDelay	0.234672	234672	1	4
11.7436	0	0	1151	LastDelay	0.233592	233592	1	4
11.7436	0	0	1151	FullDelay	0.233592	233592	1	4
11.7489	0	0	1172	LastDelay	0.02892	28920	1	1
11.7489	0	0	1172	FullDelay	0.02892	28920	1	1
11.7575	0	0	1164	LastDelay	0.117504	117504	1	4
11.7575	0	0	1164	FullDelay	0.117504	117504	1	4
11.7693	0	0	1153	LastDelay	0.239344	239344	1	4
11.7693	0	0	1153	FullDelay	0.239344	239344	1	4
11.7779	0	0	1155	LastDelay	0.227928	227928	1	4
11.7779	0	0	1155	FullDelay	0.227928	227928	1	4
11.7789	0	0	1175	LastDelay	0.02892	28920	1	1
11.7789	0	0	1175	FullDelay	0.02892	28920	1	1
11.7889	0	0	1176	LastDelay	0.02892	28920	1	1
11.7889	0	0	1176	FullDelay	0.02892	28920	1	1
11.7957	0	0	1168	LastDelay	0.11568	115680	1	4
11.7957	0	0	1168	FullDelay	0.11568	115680	1	4
11.805	0	0	1157	LastDelay	0.235008	235008	1	4
11.805	0	0	1157	FullDelay	0.235008	235008	1	4
11.8089	0	0	1178	LastDelay	0.02892	28920	1	1
11.8089	0	0	1178	FullDelay	0.02892	28920	1	1
11.8136	0	0	1158	LastDelay	0.233592	233592	1	4
11.8136	0	0	1158	FullDelay	0.233592	233592	1	4
11.8222	0	0	1162	LastDelay	0.202176	202176	1	4
11.8222	0	0	1162	FullDelay	0.202176	202176	1	4
11.8418	0	0	1159	LastDelay	0.251768	251768	1	4
11.8418	0	0	1159	FullDelay	0.251768	251768	1	4
11.8678	0	0	1181	LastDelay	0.05784	57840	1	2
11.8678	0	0	1181	FullDelay	0.05784	57840	1	2
11.8689	0	0	1184	LastDelay	0.02892	28920	1	1
11.8689	0	0	1184	FullDelay	0.02892	28920	1	1
11.8857	0	0	1177	LastDelay	0.11568	115680	1	4
11.8857	0	0	1177	FullDelay	0.11568	115680	1	4
11.895	0	0	1167	LastDelay	0.225008	225008	1	4
11.895	0	0	1167	FullDelay	0.225008	225008	1	4
11.9357	0	0	1182	LastDelay	0.11568	115680	1	4
11.9357	0	0	1182	FullDelay	0.11568	115680	1	4
11.9383	0	0	1171	LastDelay	0.228264	228264	1	4
11.9383	0	0	1171	FullDelay	0.228264	228264	1	4
11.9579	0	0	1173	LastDelay	0.227856	227856	1	4
11.9579	0	0	1173	FullDelay	0.227856	227856	1	4
11.9664	0	0	1174	LastDelay	0.22644	226440	1	4
11.9664	0	0	1174	FullDelay	0.22644	226440	1	4
11.9689	0	0	1194	LastDelay	0.02892	28920	1	1
11.9689	0	0	1194	FullDelay	0.02892	28920	1	1
11.9957	0	0	1188	LastDelay	0.11568	115680	1	4
11.9957	0	0	1188	FullDelay	0.11568	115680	1	4
12.0156	0	0	1179	LastDelay	0.22556	225560	1	4
12.0156	0	0	1179	FullDelay	0.22556	225560	1	4
12.0241	0	0	1190	LastDelay	0.124144	124144	1	4
12.0241	0	0	1190	FullDelay	0.124144	124144	1	4
12.0327	0	0	1180	LastDelay	0.232728	232728	1	4
12.0327	0	0	1180	FullDelay	0.232728	232728	1	4
12.0389	0	0	1201	LastDelay	0.02892	28920	1	1
12.0389	0	0	1201	FullDelay	0.02892	28920	1	1
12.0417	0	0	1183	LastDelay	0.21172	211720	1	4
12.0417	0	0	1183	FullDelay	0.21172	211720	1	4
12.0499	0	0	1193	LastDelay	0.119896	119896	1	4
12.0499	0	0	1193	FullDelay	0.119896	119896	1	4
12.0585	0	0	1185	LastDelay	0.20848	208480	1	4
12.0585	0	0	1185	FullDelay	0.20848	208480	1	4
12.0853	0	0	1186	LastDelay	0.225344	225344	1	4
12.0853	0	0	1186	FullDelay	0.225344	225344	1	4
12.0939	0	0	1197	LastDelay	0.123928	123928	1	4
12.0939	0	0	1197	FullDelay	0.123928	123928	1	4
12.1029	0	0	1187	LastDelay	0.23292	232920	1	4
12.1029	0	0	1187	FullDelay	0.23292	232920	1	4
12.1089	0	0	1208	LastDelay	0.02892	28920	1	1
12.1089	0	0	1208	FullDelay	0.02892	28920	1	1
12.1115	0	0	1205	LastDelay	0.061504	61504	1	2
12.1115	0	0	1205	FullDelay	0.061504	61504	1	2
12.1201	0	0	1200	LastDelay	0.120088	120088	1	4
12.1201	0	0	1200	FullDelay	0.120088	120088	1	4
12.1287	0	0	1189	LastDelay	0.238672	238672	1	4
12.1287	0	0	1189	FullDelay	0.238672	238672	1	4
12.1373	0	0	1192	LastDelay	0.217256	217256	1	4
12.1373	0	0	1192	FullDelay	0.217256	217256	1	4
12.1488	0	0	1191	LastDelay	0.238816	238816	1	4
12.1488	0	0	1191	FullDelay	0.238816	238816	1	4
12.1532	0	0	1203	LastDelay	0.123184	123184	1	4
12.1532	0	0	1203	FullDelay	0.123184	123184	1	4
12.1689	0	0	1214	LastDelay	0.02892	28920	1	1
12.1689	0	0	1214	FullDelay	0.02892	28920	1	1
12.1746	0	0	1195	LastDelay	0.224568	224568	1	4
12.1746	0	0	1195	FullDelay	0.224568	224568	1	4
12.1832	0	0	1206	LastDelay	0.123152	123152	1	4
12.1832	0	0	1206	FullDelay	0.123152	123152	1	4
12.1878	0	0	1213	LastDelay	0.05784	57840	1	2
12.1878	0	0	1213	FullDelay	0.05784	57840	1	2
12.1994	0	0	1198	LastDelay	0.2194	219400	1	4
12.1994	0	0	1198	FullDelay	0.2194	219400	1	4
12.208	0	0	1215	LastDelay	0.057984	57984	1	2
12.208	0	0	1215	FullDelay	0.057984	57984	1	2
12.2157	0	0	1210	LastDelay	0.11568	115680	1	4
12.2157	0	0	1210	FullDelay	0.11568	115680	1	4
12.2166	0	0	1212	LastDelay	0.096568	96568	1	3
12.2166	0	0	1212	FullDelay	0.096568	96568	1	3
12.2252	0	0	1199	LastDelay	0.235152	235152	1	4
12.2252	0	0	1199	FullDelay	0.235152	235152	1	4
12.2337	0	0	1196	LastDelay	0.273736	273736	1	4
12.2337	0	0	1196	FullDelay	0.273736	273736	1	4
12.2427	0	0	1211	LastDelay	0.132728	132728	1	4
12.2427	0	0	1211	FullDelay	0.132728	132728	1	4
12.2513	0	0	1202	LastDelay	0.231312	231312	1	4
12.2513	0	0	1202	FullDelay	0.231312	231312	1	4
12.2689	0	0	1224	LastDelay	0.02892	28920	1	1
12.2689	0	0	1224	FullDelay	0.02892	28920	1	1
12.2739	0	0	1207	LastDelay	0.203856	203856	1	4
12.2739	0	0	1207	FullDelay	0.203856	203856	1	4
12.2789	0	0	1225	LastDelay	0.02892	28920	1	1
12.2789	0	0	1225	FullDelay	0.02892	28920	1	1
12.2992	0	0	1204	LastDelay	0.25924	259240	1	4
12.2992	0	0	1204	FullDelay	0.25924	259240	1	4
12.3006	0	0	1217	LastDelay	0.130568	130568	1	4
12.3006	0	0	1217	FullDelay	0.130568	130568	1	4
12.3092	0	0	1219	LastDelay	0.119152	119152	1	4
12.3092	0	0	1219	FullDelay	0.119152	119152	1	4
12.3257	0	0	1221	LastDelay	0.11568	115680	1	4
12.3257	0	0	1221	FullDelay	0.11568	115680	1	4
12.3343	0	0	1227	LastDelay	0.064264	64264	1	2
12.3343	0	0	1227	FullDelay	0.064264	64264	1	2
12.3433	0	0	1228	LastDelay	0.063256	63256	1	2
12.3433	0	0	1228	FullDelay	0.063256	63256	1	2
12.3489	0	0	1232	LastDelay	0.02892	28920	1	1
12.3489	0	0	1232	FullDelay	0.02892	28920	1	1
12.3518	0	0	1209	LastDelay	0.26184	261840	1	4
12.3518	0	0	1209	FullDelay	0.26184	261840	1	4
12.3899	0	0	1216	LastDelay	0.229944	229944	1	4
12.3899	0	0	1216	FullDelay	0.229944	229944	1	4
12.3985	0	0	1234	LastDelay	0.058528	58528	1	2
12.3985	0	0	1234	FullDelay	0.058528	58528	1	2
12.3989	0	0	1237	LastDelay	0.02892	28920	1	1
12.3989	0	0	1237	FullDelay	0.02892	28920	1	1
12.4153	0	0	1218	LastDelay	0.235328	235328	1	4
12.4153	0	0	1218	FullDelay	0.235328	235328	1	4
12.4239	0	0	1236	LastDelay	0.0639119	63911.9	1	2
12.4239	0	0	1236	FullDelay	0.0639119	63911.9	1	2
12.4325	0	0	1220	LastDelay	0.232496	232496	1	4
12.4325	0	0	1220	FullDelay	0.232496	232496	1	4
12.4338	0	0	1231	LastDelay	0.123824	123824	1	4
12.4338	0	0	1231	FullDelay	0.123824	123824	1	4
12.4424	0	0	1241	LastDelay	0.032408	32408	1	1
12.4424	0	0	1241	FullDelay	0.032408	32408	1	1
12.451	0	0	1233	LastDelay	0.120992	120992	1	4
12.451	0	0	1233	FullDelay	0.120992	120992	1	4
12.4543	0	0	1223	LastDelay	0.224264	224264	1	4
12.4543	0	0	1223	FullDelay	0.224264	224264	1	4
12.4628	0	0	1222	LastDelay	0.242848	242848	1	4
12.4628	0	0	1222	FullDelay	0.242848	242848	1	4
12.4873	0	0	1226	LastDelay	0.227312	227312	1	4
12.4873	0	0	1226	FullDelay	0.227312	227312	1	4
12.4889	0	0	1246	LastDelay	0.02892	28920	1	1
12.4889	0	0	1246	FullDelay	0.02892	28920	1	1
